1324, 1200
1320, 1211
1312, 1218
1304, 1226
1297, 1234
1281, 1235
1274, 1243
1266, 1250
1262, 1262
1257, 1273
1252, 1283
1248, 1295
1245, 1308
1238, 1317
1174, 1467
1165, 1474
1156, 1481
1153, 1497
1146, 1506
1141, 1519
1134, 1530
1130, 1544
1122, 1552
1119, 1568
1119, 1589
1111, 1599
1103, 1608
1096, 1619
1098, 1643
1095, 1662
1085, 1668
1079, 1682
1078, 1702
1071, 1714
1064, 1728
1058, 1741
1053, 1758
1047, 1771
1044, 1792
1033, 1799
1032, 1822
1023, 1832
1017, 1849
1012, 1867
1003, 1876
1000, 1899
993, 1915
983, 1925
979, 1945
972, 1961
968, 1983
956, 1990
952, 2013
948, 2037
937, 2047
932, 2068
925, 2088
917, 2103
908, 2118
895, 2124
882, 2129
864, 2124
844, 2111
824, 2097
807, 2093
788, 2081
773, 2079
754, 2068
738, 2063
720, 2053
704, 2047
687, 2038
669, 2025
653, 2019
639, 2019
621, 2004
604, 1993
591, 1993
572, 1975
560, 1978
547, 1976
531, 1966
516, 1960
501, 1951
487, 1945
472, 1938
459, 1935
445, 1928
430, 1916
417, 1913
404, 1909
389, 1898
377, 1898
364, 1895
350, 1880
337, 1877
324, 1873
312, 1867
300, 1865
286, 1853
274, 1852
262, 1847
250, 1843
236, 1828
225, 1828
213, 1823
201, 1818
189, 1809
177, 1807
166, 1806
154, 1799
143, 1789
131, 1786
120, 1785
109, 1783
98, 1773
86, 1769
76, 1769
64, 1760
53, 1756
42, 1749
32, 1749
21, 1747
10, 1734
0, 1735
-10, 1733
-21, 1730
-31, 1721
-42, 1720
-52, 1714
-63, 1710
-73, 1707
-83, 1704
-94, 1702
-104, 1700
-114, 1689
-124, 1688
-134, 1687
-145, 1694
-159, 1723
-173, 1765
-187, 1792
-203, 1836
-217, 1853
-229, 1863
-249, 1921
-260, 1920
-272, 1918
-284, 1917
-245, 1587
-250, 1554
-256, 1531
-265, 1529
-274, 1527
-283, 1520
-292, 1519
-301, 1517
-317, 1547
-332, 1572
-348, 1599
-365, 1625
-376, 1628
-388, 1636
-402, 1649
-412, 1647
-422, 1644
-406, 1541
-403, 1494
-412, 1490
-421, 1488
-431, 1486
-446, 1506
-460, 1517
-476, 1536
-493, 1557
-503, 1555
-519, 1572
-535, 1589
-549, 1596
-560, 1596
-577, 1613
-593, 1628
-606, 1632
-623, 1645
-640, 1661
-657, 1672
-667, 1668
-677, 1664
-620, 1498
-627, 1489
-634, 1480
-643, 1476
-652, 1472
-649, 1440
-650, 1419
-658, 1415
-667, 1411
-687, 1430
-696, 1426
-708, 1429
-744, 1478
-763, 1494
-792, 1526
-817, 1552
-834, 1561
-854, 1575
-914, 1661
-926, 1659
-936, 1654
-947, 1648

